pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,pose
848,pushups_up,45.04241,19.284626,-53.07754,48.183647,18.961077,-51.4126,48.39974,19.190151,-51.427853,48.620876,19.399221,-51.45301,47.8459,16.934568,-58.205856,47.831585,15.746084,-58.20775,47.793995,14.419882,-58.208393,48.321663,15.215866,-33.23944,47.048454,8.025487,-63.96123,42.77843,18.740683,-44.221157,42.47407,16.24194,-53.225506,37.932034,3.4562798,-1.4330143,35.438198,11.133378,-73.432335,35.403893,26.194212,27.276728,41.159714,43.609177,-95.316246,36.043472,41.36818,8.765123,56.33654,74.281296,-103.09825,36.714878,46.192432,6.215788,60.42406,79.68019,-117.80336,37.983086,46.21468,-3.5656404,61.623962,78.05712,-115.70853,37.255238,44.78541,4.254523,60.225986,76.22295,-103.08783,3.4376905,-8.153879,26.547537,-3.4376833,8.153879,-26.547537,-3.253544,-0.99856174,109.96877,-24.711761,21.880405,20.146448,-19.50079,-4.1607194,190.20282,-46.71718,23.525608,59.681023,-23.505726,-7.0151567,198.58244,-52.90524,19.102024,63.17638,-20.059404,8.823558,198.5227,-46.05543,44.007557,46.89514
849,pushups_up,2.935689,2.6535165,-281.54587,5.8516808,-2.4468791,-286.39563,7.265916,-2.7451947,-286.39352,8.682199,-2.9590602,-286.42358,1.3642097,-3.1586196,-287.76736,-0.035538837,-3.8632824,-287.77823,-1.3950199,-4.4946995,-287.77933,11.650837,-10.929127,-259.0047,-3.7509437,-13.15413,-264.5418,4.5746017,1.9498776,-265.43594,0.73080504,1.447545,-267.11487,24.244658,-17.663979,-202.70476,-17.726261,-21.715345,-213.7202,41.121326,21.197323,-184.61516,-34.96826,6.605376,-207.70056,43.52496,73.011444,-205.79893,-46.19236,61.72584,-228.60535,47.88389,81.87061,-227.28754,-53.97732,69.517166,-250.96466,42.466442,83.57205,-237.48575,-51.773296,85.554214,-261.2155,39.46871,80.53306,-211.24184,-50.678177,82.357254,-234.13928,11.330655,3.538524,1.968762,-11.330655,-3.5385542,-1.968762,10.234734,34.152763,103.94384,-27.571484,0.73824406,70.847305,13.44627,21.737753,286.203,-30.93433,7.9136863,233.4208,13.206203,16.885345,304.98862,-28.934639,5.977934,249.87581,17.977562,32.696457,297.58994,-36.493813,22.268126,238.40234
850,pushups_up,-55.079887,-9.987767,-63.446552,-56.00512,-14.859988,-69.41916,-55.31965,-15.875048,-69.41443,-54.655636,-16.903221,-69.41759,-57.001938,-13.992256,-62.723167,-57.028053,-14.351803,-62.752014,-57.033623,-14.810239,-62.769623,-50.966908,-22.476406,-77.58732,-54.001606,-20.395887,-48.390503,-50.59807,-10.956456,-64.4527,-51.865803,-9.78399,-55.95933,-30.126846,-11.851875,-78.404236,-44.129726,-17.913258,-20.836132,-24.061207,29.25913,-76.58378,-41.91098,14.234018,7.012681,-25.427834,67.67932,-79.387276,-43.309048,46.66698,1.8781728,-27.253809,75.93878,-91.6078,-47.385406,50.22471,0.078509875,-29.80228,74.905525,-90.80292,-46.98717,51.171345,-10.713148,-29.003815,71.70497,-79.6433,-44.582005,50.475647,-2.501613,4.07976,0.2555376,-17.797392,-4.079777,-0.25552943,17.797392,26.970762,18.903294,20.194633,21.136164,16.470074,52.712204,52.543865,30.607595,53.762806,43.15528,25.224512,94.772995,57.9168,27.052921,56.49578,48.639915,22.13885,99.48352,49.433353,48.164143,44.592655,42.04065,42.76834,96.73962
851,pushups_up,-11.900857,23.445194,-119.075516,-13.175623,18.56033,-124.84671,-12.494583,17.010239,-124.834946,-11.807271,15.460615,-124.8773,-15.511593,21.625944,-121.24958,-16.443148,22.298943,-121.29549,-17.36151,22.977283,-121.3346,-12.26767,8.818272,-124.2206,-19.3787,19.737116,-108.79521,-9.6460285,20.562685,-115.76668,-11.884717,23.498766,-111.2584,-1.5896467,-5.7986593,-105.841354,-25.802782,24.042149,-81.84071,17.28439,16.44835,-102.10741,-25.075853,56.28286,-56.97124,31.386047,57.541893,-102.583626,-22.181437,94.92941,-63.396828,35.217648,64.64179,-114.00606,-26.4692,96.288666,-69.78943,30.671545,69.61881,-114.27426,-23.175762,97.27736,-75.161644,28.78187,67.30442,-103.62861,-20.107183,92.634514,-65.939835,4.202274,-7.2829723,-9.484109,-4.202256,7.2829814,9.484109,-5.7234797,13.26831,54.96825,-10.471376,24.013168,62.641685,-6.7313085,26.065865,128.29216,-8.697072,38.949203,136.55757,-6.12333,26.13459,135.96744,-8.06109,39.72283,144.52666,-10.1276455,37.932697,131.23895,-10.10841,47.36713,139.58174
852,pushups_up,-11.928802,65.534004,-80.25225,-9.335901,62.197174,-85.630646,-7.852937,62.566578,-85.63321,-6.3638725,62.908245,-85.6425,-13.75765,59.811943,-85.5419,-15.098583,58.70946,-85.56292,-16.442192,57.579582,-85.58646,-2.1597168,57.609093,-82.16086,-18.047321,48.7738,-81.50895,-8.8317375,64.565186,-75.6986,-13.190022,62.000698,-75.523224,11.718288,49.209877,-57.059353,-26.410452,24.68669,-57.45194,23.845612,61.69419,-28.21075,-30.336178,25.58937,-15.2421,24.388254,96.4001,-14.678894,-24.13966,61.05796,15.867027,20.490782,97.878136,-17.279448,-26.834179,67.52751,16.602833,15.698669,94.42328,-18.952534,-21.55717,69.254135,12.24799,14.466604,91.375435,-14.916709,-19.325218,67.40147,15.299366,8.534327,6.2666426,-3.0286896,-8.534317,-6.2666426,3.0286896,8.499043,18.559492,43.716072,-9.111553,5.386476,44.4886,10.108551,10.766074,112.28657,3.0615509,0.9441449,115.02304,10.0145,6.256268,120.238075,5.6202626,-2.4137673,123.62063,9.144407,21.62717,127.01573,5.607407,12.8665085,130.02
853,pushups_up,-52.94317,0.06908053,-2.1383624,-55.508797,-2.880799,-6.875642,-55.52866,-3.4139535,-6.8865085,-55.540585,-4.0205684,-6.876225,-55.43586,-3.0742617,-0.38559854,-55.405174,-3.717039,-0.3904871,-55.364944,-4.4530144,-0.38422313,-53.831768,-9.382205,-17.843372,-53.72941,-9.760577,10.710745,-50.39298,-1.1870544,-5.354373,-50.074226,-1.1974956,3.085953,-41.41258,-11.33643,-33.17618,-35.076286,-12.104007,32.580284,-37.06557,25.896437,-40.62547,-31.62643,23.760721,41.63619,-33.960674,66.31553,-38.89704,-28.557327,53.043674,31.983572,-38.641804,70.601204,-46.30693,-31.833532,53.818787,33.23623,-39.00881,68.652214,-39.87497,-32.1818,55.180977,25.159037,-37.067104,66.96796,-36.275425,-31.069407,55.526714,28.24659,-0.39292485,0.74788153,-17.861786,0.3929197,-0.74787635,17.861786,26.378716,19.1746,-7.2846045,24.139816,18.18488,26.052357,51.010735,35.82263,5.246825,47.739574,32.025043,40.513515,56.40458,34.406025,5.6855516,53.4454,31.022469,41.603035,48.41348,56.154297,-8.273116,46.25033,50.387745,30.940163
854,pushups_up,55.326767,-8.920372,-6.7699327,56.72494,-13.363014,-3.7104092,56.633366,-13.919022,-3.708161,56.501114,-14.601825,-3.6901913,56.604332,-13.526638,-13.6577635,56.453957,-14.125501,-13.670508,56.274963,-14.82319,-13.680818,53.616547,-19.445238,15.376051,53.539265,-18.855791,-29.443035,52.650307,-8.613491,1.6149355,52.51877,-8.991478,-11.471726,36.58925,-16.806597,50.318657,38.974533,-9.463411,-52.593815,33.38486,18.71893,58.73373,36.58888,29.394775,-65.76844,35.87911,47.540512,32.696598,39.03099,65.23476,-63.225292,39.508965,47.46192,33.13416,44.22225,68.61475,-75.25206,40.516426,48.771557,22.763334,45.19752,66.00701,-67.62901,39.23069,49.47377,27.381056,43.124794,65.32406,-60.39632,0.2853725,-2.950959,33.714275,-0.28537986,2.950959,-33.714275,-24.750496,21.1369,47.756077,-29.210857,22.312948,-32.098354,-52.903538,27.62483,72.69313,-61.25049,33.72418,-32.03491,-56.900852,22.658821,74.31866,-68.37044,31.6932,-33.97338,-52.9687,43.20569,62.739025,-61.979397,56.675278,-58.420776
855,pushups_up,-44.366776,41.73267,-56.733364,-45.631523,40.396667,-64.76279,-45.308052,40.167,-64.745735,-44.97036,39.900608,-64.72781,-46.482815,39.66539,-57.118313,-46.740105,38.94744,-57.127483,-46.993034,38.213337,-57.13271,-43.753777,33.233192,-81.66071,-46.623528,31.41411,-47.17455,-41.748642,39.1596,-60.470634,-42.646164,38.590042,-50.512558,-26.215925,26.911983,-85.515594,-42.3218,11.812019,-21.731466,-17.045696,57.42263,-83.74429,-44.338673,36.502666,32.13251,-16.288366,91.113014,-76.66121,-45.452496,62.697178,50.110054,-18.123695,98.34395,-90.98992,-49.57825,67.631546,48.02868,-20.665333,96.655,-92.05886,-48.08755,68.91513,38.205784,-20.494215,93.79136,-77.70507,-46.067394,67.53973,46.4106,2.0619977,6.306889,-21.127888,-2.0619977,-6.306879,21.127888,9.330806,18.086464,72.73436,8.362397,14.622084,111.729195,16.882063,23.128075,165.00626,16.474762,20.082233,216.5167,20.283176,23.110512,174.72745,21.319979,17.309519,228.1451,17.723475,32.887383,167.06062,18.008652,31.33508,225.68126
856,pushups_up,37.52207,38.3995,-31.592413,39.84165,38.06837,-32.965,40.18886,37.547546,-32.98821,40.5259,36.99411,-33.01896,38.654045,38.163357,-36.917328,38.164825,37.722454,-36.92568,37.635307,37.33471,-36.926636,40.318188,30.330545,-31.152916,36.08673,33.266117,-48.895294,36.272972,34.620483,-29.386314,35.11356,34.271744,-34.56747,37.13794,11.8129635,-20.114132,19.193398,20.079569,-51.08667,41.545776,34.18342,-6.355157,10.859144,54.222755,-56.201572,44.273853,57.007523,-12.79317,13.135023,89.85347,-60.537594,47.582764,62.790497,-16.377708,15.601232,98.775505,-71.57597,46.590508,63.36814,-22.574413,18.15681,95.596275,-69.207695,44.81273,60.932564,-15.606173,17.466093,92.42013,-60.76248,4.0449166,-1.6201582,13.546003,-4.0449133,1.6201575,-13.546003,-6.902002,7.1082993,55.351025,-13.374312,11.02852,33.309708,-15.1626,10.022659,104.65245,-23.19027,11.590345,79.41685,-17.765831,7.6665373,110.23245,-25.279507,8.221107,83.790146,-17.278694,22.695974,110.17158,-22.572445,25.454765,78.65787
857,pushups_up,-48.6929,16.662151,-65.87247,-51.004375,12.423974,-70.337845,-51.108414,10.580101,-70.34826,-51.15647,8.782771,-70.36734,-51.2033,16.002285,-65.05455,-51.447952,16.437754,-65.08425,-51.66379,16.912746,-65.11322,-50.718082,2.4052684,-72.52048,-51.54689,11.797247,-48.999054,-47.107086,11.808852,-64.592606,-47.431953,15.850234,-57.72903,-35.656086,-1.4688796,-77.10687,-40.90052,1.2517452,-20.620047,-24.20083,41.96989,-86.632904,-34.868137,24.712976,13.600187,-22.532139,89.81734,-89.00241,-42.147972,45.39043,29.745766,-23.761446,97.135956,-98.20004,-39.175232,45.492542,32.207165,-24.892488,95.87562,-95.75689,-46.053574,47.06236,24.864792,-25.632309,90.928474,-87.905624,-42.01045,46.45051,27.264166,1.2880994,-2.4629643,-16.60468,-1.2880994,2.4629643,16.60468,25.665436,8.382106,14.170586,22.386858,15.833172,44.18251,40.555115,17.656168,48.640175,39.154987,16.039455,78.56322,50.83047,16.413797,51.719414,47.70078,13.079505,82.408424,43.866596,34.48121,41.566093,48.51909,29.432985,75.242836
858,pushups_up,2.8674471,-23.593143,-126.428116,5.1789684,-27.456764,-129.13065,6.6311307,-27.994677,-129.132,7.966049,-28.737614,-129.15471,1.0159159,-28.405117,-129.5566,-0.30874774,-29.580256,-129.59485,-1.4294384,-30.829859,-129.64122,10.736443,-36.034527,-115.252174,-3.941217,-39.334335,-116.95261,4.9523344,-24.00061,-118.34593,0.7087887,-24.719746,-118.8602,20.608395,-37.98525,-90.478806,-15.088471,-41.824097,-93.001465,27.976656,0.5734271,-73.156586,-29.05666,-10.373725,-86.8548,20.516508,39.182182,-67.818634,-32.022804,34.298344,-88.33108,20.71784,48.056965,-71.04838,-36.220436,39.39547,-93.86384,16.915077,47.046383,-72.85035,-30.558691,40.501278,-94.83925,15.6564,43.60795,-68.44736,-28.61005,39.61672,-88.66074,8.534034,2.124264,0.27258065,-8.53403,-2.1242712,-0.27258065,3.7478242,24.323078,60.473694,-8.529331,20.74588,62.03838,1.444569,28.41737,132.36789,-7.5633397,25.114143,128.91974,1.2488053,26.581543,139.63062,-7.3725553,22.887417,135.75221,-1.0285128,37.333652,128.2102,-7.403209,36.238354,122.774124
859,pushups_up,54.251457,26.059452,-102.85852,56.917088,22.924715,-102.87336,57.184708,22.368425,-102.88471,57.46312,21.79276,-102.920975,56.005608,22.376839,-111.403595,55.67661,21.463118,-111.42564,55.356495,20.5036,-111.435104,55.847633,14.91431,-87.93286,53.51232,14.000465,-126.693085,51.675297,23.833923,-94.50552,50.99169,22.818493,-105.81095,47.31123,-0.398123,-57.1363,31.027662,12.564545,-125.51102,54.801033,32.34989,-19.357697,17.512806,47.44085,-131.29605,62.083656,67.35589,-21.103004,21.401722,85.31357,-138.01257,66.95789,74.274086,-25.640785,24.913496,91.76331,-155.31552,65.26429,74.64988,-36.739388,27.033937,88.19699,-155.73352,62.887222,71.9569,-25.970491,26.011953,85.59577,-139.1682,4.1284046,-6.9115887,23.924358,-4.1284046,6.9115887,-23.924358,-11.994261,4.8043118,98.68122,-21.848083,16.306164,56.35175,-29.938265,11.713897,185.68481,-38.21198,18.276169,136.71715,-32.135883,5.804129,195.10692,-43.298096,13.722237,144.54587,-30.001757,26.072655,190.35295,-36.69034,35.020084,132.44952
860,pushups_up,1.2623215,-34.250576,-106.10233,3.817263,-40.330666,-107.16696,5.22498,-40.99063,-107.19497,6.419791,-41.88369,-107.22003,-1.0735812,-40.426304,-107.316795,-2.6092207,-41.81481,-107.346954,-3.7950788,-43.435783,-107.380165,9.353308,-49.640347,-93.94188,-5.7159653,-51.2215,-93.46424,3.061707,-33.035995,-99.044304,-1.3753003,-33.669655,-98.92782,17.175919,-39.80896,-73.6325,-15.065267,-40.163197,-77.04535,27.920565,-2.161357,-77.19065,-27.57235,-4.208551,-83.119705,32.081993,38.939316,-87.579796,-32.53012,37.21543,-90.17838,34.882244,45.122078,-93.88933,-35.70521,45.05075,-97.2448,31.36807,44.807373,-97.21282,-29.618887,46.222122,-99.05936,28.546377,43.027576,-89.52192,-28.258642,43.137848,-91.47644,7.3192725,0.42883876,0.2944762,-7.3192725,-0.42883876,-0.2944762,4.2884355,21.232996,48.825,-6.195904,21.276995,49.262466,2.3869576,31.608728,110.29307,-6.3274612,28.382042,107.56389,2.2496886,30.111536,115.982544,-6.3244843,26.71497,113.0381,1.3896196,44.543545,104.36051,-5.2289295,38.875446,101.19183
861,pushups_up,39.56808,31.908344,-21.760365,42.72367,31.776642,-21.776413,43.03776,31.29516,-21.808735,43.279137,30.84901,-21.84296,41.95228,32.73296,-26.984304,41.771782,32.90907,-26.992098,41.543285,33.102684,-26.997805,43.17283,26.08846,-16.538101,40.784237,29.539637,-39.26967,38.18864,29.072979,-18.502653,37.55985,29.619772,-25.171083,34.55573,5.878984,-2.6696682,24.813725,20.24497,-45.478188,25.635555,23.409828,14.152273,19.284693,57.318127,-47.388344,22.49641,35.78139,25.135077,20.688366,87.561226,-41.293655,24.11204,35.575535,27.358467,19.325897,98.11478,-49.195084,24.262545,37.28754,22.85392,21.830065,95.766975,-44.58349,22.922949,37.929356,23.77151,20.604712,92.556694,-39.925507,1.5112633,-2.753933,11.786452,-1.5112606,2.753933,-11.786452,-16.238892,2.9451065,34.696598,-20.801882,8.708853,10.8174515,-31.730541,2.3195834,65.8644,-36.37174,3.6840868,40.800346,-34.28391,-1.1097653,69.221596,-38.54935,-1.614425,43.684296,-31.914255,16.556536,66.307625,-40.53034,19.352655,38.640484
862,pushups_up,-42.449177,27.4472,-63.41969,-43.831665,24.393015,-68.31934,-43.44584,23.883503,-68.305336,-43.047703,23.375998,-68.309944,-44.665195,24.574972,-63.9758,-44.83489,24.209166,-64.002106,-45.03338,23.843391,-63.99331,-40.758385,17.573114,-75.034874,-43.788467,18.397625,-55.435783,-39.438404,25.91067,-64.213554,-40.23853,26.339575,-58.459576,-22.45248,20.802862,-70.74578,-38.304432,6.1746335,-38.195736,-18.874386,57.665802,-70.29899,-45.497425,36.005196,-21.979408,-22.11507,91.26585,-73.12994,-54.499817,66.52308,-28.768175,-25.185797,96.77642,-85.392586,-60.04235,72.08573,-33.68954,-27.231138,94.7535,-84.45109,-58.08862,71.87669,-40.679367,-26.481808,92.75326,-73.71997,-54.820156,69.95786,-31.77582,5.3231945,1.8830323,-14.322075,-5.3231945,-1.8830297,14.322075,19.717693,25.591335,24.607811,12.838843,22.88895,50.26456,38.078537,28.020235,60.01845,27.464512,23.68109,89.692924,42.452637,23.998005,62.97524,30.332264,19.549112,93.954956,35.29179,45.485397,53.84447,27.38668,39.184788,91.217316
863,pushups_up,-1.2234081,-2.3119295,-162.22015,2.1887677,-7.3322678,-165.1726,4.2268476,-8.311276,-165.18689,6.198604,-9.579622,-165.21204,-2.9143076,-8.4606085,-165.25479,-4.3332176,-10.357042,-165.28569,-5.628374,-12.717752,-165.30273,12.448439,-20.725845,-146.89372,-7.724007,-27.935535,-145.96057,1.7192565,-1.7502238,-152.0042,-3.8736734,-3.2982378,-151.67833,26.812284,-17.253391,-113.32791,-18.242754,-25.676367,-116.49768,43.317078,24.799345,-109.97779,-41.382523,22.34859,-119.462524,38.368164,75.92484,-126.83273,-42.376015,78.4334,-130.5291,42.46948,85.70634,-137.94264,-45.955894,88.81473,-141.74356,35.677372,85.43349,-142.36725,-40.088505,90.367386,-143.5445,34.026222,82.33909,-129.32985,-37.557896,86.74047,-131.77792,9.677672,4.2468557,1.3221455,-9.677672,-4.2468557,-1.3221455,3.3531141,23.409952,83.401825,-10.572581,12.169835,83.810394,-2.2700467,18.035252,171.00462,-10.316319,16.203857,171.7514,-3.3664432,16.720734,179.54285,-9.247499,15.095358,180.40544,-5.1417427,33.468433,165.64272,-13.000293,34.418335,166.7542
864,pushups_up,51.880287,7.3555427,-190.07631,54.47927,3.218982,-184.93246,54.896553,3.0325747,-184.92824,55.311005,2.792231,-184.96455,52.732235,1.3414974,-196.21838,51.786858,-0.39026335,-196.25143,50.690247,-2.3597279,-196.28217,52.95142,-3.9139104,-143.53844,46.39417,-11.279069,-194.77242,49.63156,8.10689,-171.89369,47.29241,5.2824545,-186.84914,48.57817,-12.166192,-89.892845,27.585178,-12.311181,-185.97311,51.67092,5.0868683,-27.080795,9.097452,15.146841,-199.18234,56.915264,39.895294,-7.404788,7.567983,63.31375,-215.3013,62.374825,41.052307,-8.599899,6.769746,72.72651,-237.458,60.69831,41.30123,-20.223127,11.078273,73.02243,-236.6931,57.859875,41.048355,-12.04708,11.601908,70.093414,-216.03157,4.8164706,0.56062114,28.301521,-4.8164797,-0.5606036,-28.301521,-18.41858,3.9660459,124.52361,-27.395142,10.810235,65.647484,-40.59483,1.5120126,237.15189,-47.06791,5.705342,174.51846,-44.747578,-3.2625854,248.85812,-51.811314,-8.416048,185.63245,-42.4963,20.779837,236.79097,-50.738895,15.560706,165.43756
865,pushups_up,57.2777,12.480172,-125.325905,59.807552,7.9232454,-121.4066,60.004925,7.5327663,-121.4041,60.149227,7.097615,-121.43375,58.87149,6.8589816,-133.39478,58.412926,5.7174344,-133.41595,57.824684,4.304757,-133.44681,56.83187,-0.4721823,-90.74744,53.942627,-4.4746566,-145.46255,54.11042,13.067396,-111.53541,52.85171,11.289564,-127.49625,45.810604,-8.089032,-42.36731,33.33024,-3.6039808,-150.25246,45.61339,9.696026,20.538157,16.991762,32.046803,-161.51367,53.129135,36.39813,44.454533,18.725925,76.54959,-172.61618,58.42104,36.670895,47.03969,20.189428,87.07317,-193.17125,57.638348,36.82212,34.768417,23.536318,84.396866,-190.98817,54.707264,37.087635,39.975826,23.28886,80.9162,-172.64743,3.4493823,-1.5548563,32.483433,-3.4493823,1.5548402,-32.483433,-22.286325,3.6447997,102.19015,-28.37251,13.512036,34.01245,-45.186512,-4.55385,188.6573,-54.64343,3.1238482,115.25265,-49.314228,-10.855416,197.57298,-58.55396,-4.133983,123.32796,-49.429676,15.639837,188.12701,-58.887993,26.57176,104.26985
866,pushups_up,-39.166878,37.828808,-44.6148,-40.046154,38.651894,-49.94828,-39.475864,38.820488,-49.93344,-38.89639,39.021282,-49.929592,-41.802345,37.600357,-46.73919,-42.444145,36.958744,-46.767357,-43.048393,36.257164,-46.785263,-37.430054,35.936855,-63.10516,-42.349606,29.456898,-48.71212,-36.354145,35.505642,-47.99927,-37.516766,34.36288,-43.881046,-19.915857,29.942516,-64.46982,-40.188835,11.706558,-39.379826,-11.860969,58.225502,-66.355896,-52.46954,38.197968,-28.781546,-20.109009,89.027725,-72.52096,-61.37759,68.21236,-39.464977,-22.292562,94.5198,-83.15213,-65.80294,75.299225,-46.33786,-25.744062,91.635185,-83.2788,-64.644585,75.31962,-51.67014,-25.485632,89.207756,-73.35887,-61.563366,71.99107,-42.09226,4.6536965,6.4001746,-13.297014,-4.6536965,-6.4001746,13.297014,14.789423,23.905111,34.919647,9.476269,12.460956,55.959213,29.995983,17.461483,80.30858,24.580093,7.7190027,102.479065,33.286545,14.205501,84.652596,27.43951,4.043665,107.49365,26.315031,31.658503,79.90487,21.73198,20.97602,106.41963
867,pushups_up,48.204338,-6.248282,1.5819309,50.328754,-10.2522545,5.1188087,50.42768,-11.052852,5.1217628,50.52005,-11.900749,5.1336136,50.376938,-10.478941,-4.2273154,50.511528,-11.326679,-4.237499,50.629745,-12.181562,-4.2503095,49.25014,-18.314205,23.14619,49.28651,-17.41795,-18.927557,45.837685,-8.267964,9.276384,45.783775,-8.722155,-2.9928868,31.785921,-22.85288,51.272617,36.303978,-19.144306,-40.925426,27.45283,11.864928,56.35693,31.312313,16.3728,-56.179375,26.954508,41.759853,35.15433,30.671926,53.268017,-56.241543,30.649048,42.272556,35.728573,35.185276,56.468273,-67.059204,31.451584,43.07453,26.488808,35.81801,54.569553,-58.94407,29.918781,44.03772,30.444613,33.785065,53.73339,-53.162075,-0.39518005,-2.6104121,27.959475,0.39516664,2.6104121,-27.959475,-28.374538,20.285048,25.418514,-28.471222,23.642841,-28.015984,-57.472515,30.003803,34.299202,-58.523094,35.581753,-25.842594,-63.90527,27.71832,34.154766,-65.24785,34.221928,-27.069988,-55.804615,51.97757,18.895607,-56.555706,58.194153,-48.292152
868,pushups_up,-7.01833,-24.946018,-167.7954,-5.208527,-33.157448,-165.79347,-3.5859683,-34.62984,-165.77866,-2.2240205,-36.085007,-165.82793,-10.191572,-31.436369,-165.78732,-11.869905,-32.055237,-165.82002,-13.3336735,-33.04923,-165.83151,-0.09373236,-43.474792,-138.56079,-15.741502,-39.55861,-140.01581,-3.5758502,-21.832098,-156.55527,-8.807896,-19.866314,-156.91539,16.007027,-22.351412,-113.20292,-25.607592,-16.021784,-109.25013,33.764008,21.600977,-125.98786,-42.61069,26.054111,-113.57119,57.03156,65.6618,-139.39116,-59.79631,71.74731,-124.914345,63.86297,69.56853,-146.90733,-66.604164,74.50168,-131.32135,60.429047,72.36455,-152.0947,-65.54939,75.52006,-136.80309,57.293434,71.49188,-142.73413,-61.94105,75.28468,-128.28821,9.227937,-0.842364,-4.474767,-9.227937,0.84237635,4.474767,8.866924,27.762842,61.691822,-7.7278576,32.685986,66.29368,9.494225,56.29888,133.16998,-9.9786,59.82083,135.4694,9.409549,59.584965,139.42899,-9.615384,62.51528,141.56673,11.139007,73.02394,119.380486,-11.908733,73.87541,122.80332
869,pushups_up,45.407703,-1.3883764,-119.81633,48.685383,-7.414626,-119.95911,49.380596,-7.9357204,-120.000374,50.252934,-8.634604,-120.07991,46.005733,-7.7543273,-125.666794,44.76797,-8.681772,-125.67473,43.487667,-9.866383,-125.67467,48.1958,-13.784343,-101.48659,38.894585,-16.388638,-126.26816,43.057487,1.4273399,-110.10995,40.523003,-0.07329331,-117.35312,46.326122,-19.07702,-73.08595,13.065489,-1.4418615,-112.47423,54.737038,26.796665,-53.18787,-3.1172237,44.61583,-107.46248,57.13255,68.815285,-67.90682,12.228326,87.402,-118.20327,62.885696,77.752106,-76.44299,15.935676,94.953255,-135.29816,59.997444,77.12451,-85.93892,20.213068,91.16652,-136.3264,55.805798,74.42415,-72.40424,19.707363,87.613235,-120.29095,6.2819743,-3.4380045,16.417282,-6.281961,3.4380045,-16.417282,1.8602663,18.733501,89.924446,-12.188841,22.867786,61.19479,-10.858884,20.300041,178.33484,-21.264679,23.16021,141.04553,-13.844159,16.063843,188.49884,-23.08973,18.342352,149.7136,-10.581583,39.1821,191.33586,-19.48338,41.105465,146.64195
870,pushups_up,-49.564926,1.2925766,-84.79332,-50.641068,-3.4045167,-91.66471,-50.274807,-4.18747,-91.65625,-49.870598,-4.9792547,-91.65577,-51.272945,-3.2787874,-85.071106,-51.37149,-3.961638,-85.09664,-51.441128,-4.7127423,-85.11912,-46.232956,-12.520006,-102.70344,-48.2894,-11.845293,-73.69509,-45.701653,-0.11870758,-86.63503,-46.749928,0.29122218,-78.2182,-23.81802,-1.4494609,-99.51554,-40.559483,-21.274006,-46.25174,-19.514105,40.082024,-99.781715,-43.70177,11.758496,-12.426455,-16.224527,89.60721,-106.25335,-46.837833,41.091568,-10.774846,-19.17992,98.143425,-121.31357,-51.62729,46.1329,-13.509864,-21.32345,96.027336,-120.074585,-50.871826,47.15309,-24.136099,-20.242712,93.25925,-106.79842,-48.43676,45.62189,-14.81843,3.7147284,5.0528073,-17.977587,-3.7147157,-5.0528007,17.977587,22.036526,18.798128,37.84563,13.171361,10.541983,72.34501,42.44559,31.235453,95.747795,31.175882,18.874506,135.59895,47.811527,30.558783,101.02397,35.877148,16.821623,142.74203,39.179207,50.255108,88.53726,27.305758,34.981964,138.45323
